card_name,cards_unit,price,original_price,href_url,img_url
欧陆 2020款 4.0T GT V8,1万公里／2021-07／深圳／2年会员,259.90万,298.61万,/dealer/515106/49244959.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g24/M07/21/6E/440x330_q87_c42_autohomecar__Chtk3WU15FaARL-PAAKh0F0tXMg585.jpg
魏牌 摩卡 2021款 2.0T 四驱特醇版,2.3万公里／2021-10／宁波／2年黄金会员,9.95万,24.29万,/dealer/497303/49564633.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M01/81/58/440x330_q87_c42_autohomecar__ChxknGVoQLiAPXzHAAdkyXTztN8086.jpg
昂科威 2021款 昂科威Plus Avenir艾维亚 五座版,2.47万公里／2021-10／太原／8年会员,19.68万,32.12万,/dealer/264036/49384876.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g27/M0A/D9/10/440x330_q87_c42_autohomecar__CjIFVWVLQOuABrNbAAitJRFfQwU360.jpg
宝马3系 2023款 325Li M运动套装,0.7万公里／2023-03／西安／1年会员,26.90万,37.98万,/dealer/536959/49742058.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g25/M05/F9/60/440x330_q87_c42_autohomecar__ChxkqWWFYHuARgmRAAKHhPJe1Ys620.jpg
宝马3系(进口) 1998款 E30,18万公里／1998-12／广州／5年黄金会员,158.00万,,/dealer/355926/48572698.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g28/M07/D7/12/440x330_q87_c42_autohomecar__CjIFVGS_ZYyAJ6TDAAH1pUbCIog646.jpg
奥迪S5 2020款 S5 3.0T Sportback,5万公里／2020-12／东莞／1年黄金会员,38.80万,67.28万,/dealer/530897/49623687.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M03/24/32/440x330_q87_c42_autohomecar__ChxknGVxf7aAWahVAAzqBNMitgU802.jpg
奥迪S4 2018款 S4 3.0TFSI,7万公里／2019-06／南京／4年黄金会员,24.98万,49.91万,/dealer/395971/49056193.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
辉昂 2021款 380TSI 豪华版,1.6万公里／2021-08／成都／1年会员,19.77万,37.23万,/dealer/554856/49484644.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪TT 2023款 2.0T 欧规版,0.1万公里／未上牌／上海／1年黄金会员,40.80万,,/dealer/533764/48779724.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
皇冠 2018款 2.0T 运动版,3.1万公里／2018-09／云浮／1年黄金会员,16.50万,31.46万,/dealer/543553/49652759.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X6 2023款 xDrive40i M运动套装,0.01万公里／未上牌／上海／2年黄金会员,68.30万,96.16万,/dealer/513409/49297941.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A6L 2018款 30周年年型 35 TFSI 时尚型,6.9万公里／2018-06／保定／9年会员,18.50万,45.35万,/dealer/231825/49518203.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰A级(进口) 2015款 A 200 时尚型,5.3万公里／2015-10／昆明／1年钻石会员,8.38万,30.28万,/dealer/546569/49704030.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
凯迪拉克ATS-L 2017款 28T 时尚型,1.8万公里／2019-12／上海／5年会员,11.28万,31.89万,/dealer/385507/49683930.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
捷豹XEL 2022款 2.0T 250PS R-DYNAMIC S进取运动版,2万公里／2022-05／东莞／4年黄金会员,18.88万,35.47万,/dealer/396416/49664933.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A6L 2015款 30 FSI 百万纪念舒享型,12万公里／2015-02／郑州／1年会员,10.98万,48.81万,/dealer/552495/49740549.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
启辰大V 2022款 260T 黑马版・顶流,1万公里／2022-09／苏州／1年会员,5.65万,13.22万,/dealer/548814/49621498.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X5(进口) 2024款 3.0T 加规版,0.01万公里／未上牌／上海／1年黄金会员,93.00万,,/dealer/533764/49563992.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰CLA 2017款 CLA 200 时尚型,7万公里／2017-02／合肥／8年会员,12.98万,31.15万,/dealer/255067/49366681.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A6L 2016款 45 TFSI quattro 运动型,7万公里／2016-08／曲靖／1年会员,17.18万,56.98万,/dealer/523717/49746405.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰CLA 2018款 CLA 220 4MATIC,4.3万公里／2018-10／淄博／7年黄金会员,16.30万,33.30万,/dealer/307970/49739924.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
伊兰特 2021款 1.5L CVT LUX尊贵版,2万公里／2021-04／成都／1年黄金会员,4.68万,13.44万,/dealer/525120/49663223.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪S4 2018款 S4 3.0TFSI,5.09万公里／2019-08／杭州／9年钻石会员,26.50万,49.91万,/dealer/184839/49564963.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
魏牌 摩卡 2021款 2.0T 两驱特浓版,1.4万公里／2022-01／常州／1年黄金会员,13.80万,20.93万,/dealer/526220/49729647.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
昂科威 2022款 昂科威Plus 652T 五座豪华型,1.4万公里／2022-09／南京／4年黄金会员,16.98万,27.45万,/dealer/411932/49741064.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
Macan 2017款  Macan 2.0T,1万公里／2016-11／武汉／4年黄金会员,19.80万,59.70万,/dealer/426643/49596315.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
捷豹XEL 2022款 2.0T 250PS R-DYNAMIC S进取运动版,0.6万公里／2022-08／佛山／1年会员,18.78万,35.47万,/dealer/557736/49498675.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
元PLUS 2022款 510KM 旗舰型,2.5万公里／2022-11／成都／4年会员,9.58万,17.35万,/dealer/423881/49491738.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A8 2018款 A8L 55 TFSI quattro投放版精英型,5.7万公里／2018-08／北京／2年钻石会员,44.98万,93.00万,/dealer/507024/49343258.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A6(进口) 2015款 3.0T allroad quattro,9万公里／2016-11／长春／4年会员,21.80万,65.11万,/dealer/414239/49525478.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马6系GT 2022款 630i 豪华设计套装,0.4万公里／2023-06／淄博／2年黄金会员,39.88万,64.14万,/dealer/502264/49563217.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
威然 2020款 380TSI 旗舰版,2.6万公里／2023-01／郑州／1年黄金会员,21.30万,43.40万,/dealer/553915/49302401.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
传祺M8 2021款 领秀系列 390T 豪华版,7万公里／2021-09／石家庄／2年黄金会员,13.88万,19.52万,/dealer/494911/49667497.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
依维柯2045房车 2021款 2.8L 手动,2.6万公里／2021-06／北京／1年黄金会员,26.80万,,/dealer/532362/48852171.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
科雷缤 2019款 TCe270 自动劲享型,2.5万公里／2021-04／昆明／3年黄金会员,9.68万,15.72万,/dealer/447346/49442735.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
捷豹XFL 2022款 XFL 2.0T P200 两驱精英豪华版,1.59万公里／2022-07／西安／4年黄金会员,23.90万,43.40万,/dealer/412432/49667460.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
捷豹XFL 2021款 XFL 2.0T P250 两驱尊享豪华版,2.1万公里／2021-01／福州／1年会员,18.20万,49.58万,/dealer/540122/49272695.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
昂科威 2022款 昂科威Plus 652T 五座豪华型,1.07万公里／2022-09／济南／2年黄金会员,16.98万,27.45万,/dealer/507423/49282923.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
捷豹XEL 2021款 2.0T 200PS R-DYNAMIC 青春运动版,3万公里／2021-11／石家庄／3年黄金会员,16.80万,32.54万,/dealer/486759/49318899.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A7L 2022款 45 TFSI S-line 筑梦型流晶套装,0.37万公里／2023-05／石家庄／3年黄金会员,32.00万,49.90万,/dealer/484147/49629656.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马1系(进口) 2018款 M140i,4.5万公里／2018-05／南宁／2年会员,29.68万,46.65万,/dealer/507295/49570879.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
荣威iMAX8 2021款 400TGI Supreme系列陆尊版,2万公里／2020-11／成都／1年会员,13.58万,22.12万,/dealer/543920/49194886.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
捷豹XEL 2022款 2.0T 250PS R-DYNAMIC S进取运动版,2万公里／2022-10／南宁／3年黄金会员,19.80万,35.47万,/dealer/451032/49186908.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥德赛 2019款 2.0L 锐・至臻版,8万公里／2019-06／宁波／2年会员,15.00万,34.93万,/dealer/519252/49441267.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A6L 2014款 30 FSI 舒适型,13万公里／2013-11／重庆／1年会员,8.90万,50.88万,/dealer/529435/49617552.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马3系(进口) 2013款 328i运动设计套装,12万公里／2013-06／重庆／1年会员,7.80万,46.31万,/dealer/550951/49374991.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
MINI 2020款 2.0T COOPER S 经典派,3.7万公里／2020-08／深圳／1年会员,15.88万,29.72万,/dealer/542106/49444967.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马M3 2023款 M3四门轿车 M xDrive 雷霆版,0.6万公里／2023-01／广州／3年黄金会员,85.50万,99.20万,/dealer/471393/49718167.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马3系 2020款 325Li M运动曜夜套装,4万公里／2019-12／成都／1年会员,22.38万,39.50万,/dealer/558728/49731765.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
途岳 2021款 280TSI 两驱豪华版PLUS,2.8万公里／2021-10／南宁／3年黄金会员,12.38万,20.60万,/dealer/441485/49410350.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
传祺M8 2023款 宗师系列 双擎 御尊,1.4万公里／2022-11／昆明／1年黄金会员,32.98万,37.21万,/dealer/530085/49393423.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
宝马X5(进口) 2019款 xDrive40i 尊享型 M运动套装,9万公里／2020-05／北京／2年会员,46.80万,92.25万,/dealer/513051/49562013.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
威尔法 2019款 双擎 2.5L HV豪华版,5.5万公里／2020-01／广州／10年黄金会员,59.80万,87.38万,/dealer/172874/49709453.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A4L 2023款 45 TFSI quattro 臻选动感型,0.3万公里／2023-05／宁波／1年会员,24.50万,43.40万,/dealer/558641/49496569.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
昂科威 2021款 昂科威Plus Avenir艾维亚 五座版,1万公里／2022-02／长沙／1年会员,17.88万,32.12万,/dealer/550799/49678304.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
MINI 2018款 1.5T COOPER 经典派,3万公里／2018-11／南京／3年会员,10.88万,24.73万,/dealer/456291/49521483.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M03/8E/51/440x330_q87_c42_autohomecar__CjIFU2VgkgiATHR7AArlkbPQXYg701.jpg
飞凡F7 2023款 长续Pro版,1.5万公里／2023-03／武汉／1年会员,19.99万,29.30万,/dealer/547700/49424652.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g28/M01/E4/C3/440x330_q87_c42_autohomecar__CjIFVGVRzb2AC4mJAA44jlp_Px0800.jpg
宝马3系(进口) 2014款 328i运动设计套装,12.3万公里／2014-01／东莞／3年会员,9.88万,47.33万,/dealer/462449/49674105.html?pvareaid=110520&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M07/87/54/440x330_q87_c42_autohomecar__ChxknGV5o9iANuBKAA9wI2qEBRE975.jpg
奥迪A6L 2021款 55 TFSI quattro 尊享动感型,4.07万公里／2020-11／昆明／3年钻石会员,33.88万,59.14万,/dealer/461038/49735315.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M01/EC/37/440x330_q87_c42_autohomecar__CjIFU2WEP7aAAOMcAAfLpIM6fhk515.jpg
宝马X5 M 2023款 X5 M 雷霆版,0.01万公里／未上牌／上海／1年黄金会员,130.80万,157.27万,/dealer/542847/49580634.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M0B/7D/DA/440x330_q87_c42_autohomecar__CjIFU2Vq5BaAXlV7AAaLMBhE2c8469.jpg
奥迪A7L 2024款 45TFSI S-line 筑梦型 流晶套装,0.01万公里／未上牌／石家庄／3年黄金会员,35.80万,45.45万,/dealer/451288/49608503.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M01/E1/EB/440x330_q87_c42_autohomecar__CjIFU2Vvy7KAZgcUAAi4_zQ7hsg999.jpg
宝马6系 2013款 改款 640i Gran Coupe,10万公里／2014-05／深圳／1年会员,20.80万,103.34万,/dealer/531321/49589433.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//2sc2.autoimg.cn/escimg/g30/M06/A5/F7/440x330_q87_c42_autohomecar__ChxknGVsXmCAY0elAAwuLTZjCXk045.jpg
奥迪A6L 2011款 2.4L 技术型,15万公里／2011-06／海口／8年钻石会员,3.98万,47.87万,/dealer/278155/49743758.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A6L 2020款 40 TFSI 豪华动感型,5万公里／2020-06／沈阳／3年黄金会员,23.98万,44.48万,/dealer/488758/49689216.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奔驰E级新能源 2022款 E 350 e L 插电式混合动力轿车,1.5万公里／2022-01／郑州／5年会员,33.80万,56.65万,/dealer/375563/49724342.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
奥迪A6L 2019款 40 TFSI 豪华动感型,9万公里／2019-04／温州／1年会员,23.98万,44.48万,/dealer/560452/49624369.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
蒙迪欧 2023款 EcoBoost 180 时尚型,1万公里／2023-05／武汉／4年黄金会员,8.08万,16.26万,/dealer/426643/49742502.html?pvareaid=100519&userpid=0&usercid=0&offertype=&offertag=0&activitycartype=0&fromsxmlist=0,//x.autoimg.cn/2scimg/m/20221226/default-220x165.png
